candidate_id,smiles,provenance,canonical_smiles,contract_valid,rejection_reasons
enum-026906,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(CCC)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCC)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026907,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(CO)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CO)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026908,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(OC)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(OC)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026909,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(F)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(F)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026910,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(Cl)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(Cl)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026911,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(Br)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(Br)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026912,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C(F)(F)F)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C(F)(F)F)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026913,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C#N)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C#N)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026914,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C(=O)C)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C(C)=O)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026915,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C(=O)OC)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C(=O)OC)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026916,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(c1ccccc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(-c3ccccc3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026917,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(c1ccc(F)cc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(-c3ccc(F)cc3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026918,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(c1ccc(Cl)cc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(-c3ccc(Cl)cc3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026919,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(c1ccccc1C)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(-c3ccccc3C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026920,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C1CCCCC1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C3CCCCC3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026921,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C1CC1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C3CC3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026922,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C=C)c2,deterministic-enumeration,C=Cc1cc(CCO)cc(CCc2ccc(C=C)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-026923,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C#C)c2,deterministic-enumeration,C#Cc1cc(CCO)cc(CCc2ccc(C=C)cc2N=[N+]=[N-])c1,false,duplicate_canonical
enum-026924,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(CF)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CF)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026925,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(CCl)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCl)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026926,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(CBr)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CBr)cc(CCO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026927,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(COC)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(COC)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026928,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(CCO)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(CCO)c2)c(N=[N+]=[N-])c1,true,
enum-026929,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C(C)C)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-026930,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C(C)(C)C)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-026931,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C1CCCC1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C3CCCC3)c2)c(N=[N+]=[N-])c1,true,
enum-026932,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(c1ccncc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(-c3ccncc3)c2)c(N=[N+]=[N-])c1,true,
enum-026933,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(c1ccoc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(-c3ccoc3)c2)c(N=[N+]=[N-])c1,true,
enum-026934,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(c1ccsc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(-c3ccsc3)c2)c(N=[N+]=[N-])c1,true,
enum-026935,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C(=O)N)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C(N)=O)c2)c(N=[N+]=[N-])c1,true,
enum-026936,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C(C)O)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C(C)O)c2)c(N=[N+]=[N-])c1,true,
enum-026937,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C(C)F)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C(C)F)c2)c(N=[N+]=[N-])c1,true,
enum-026938,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C(C)Cl)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C(C)Cl)c2)c(N=[N+]=[N-])c1,true,
enum-026939,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C(C)Br)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C(C)Br)c2)c(N=[N+]=[N-])c1,true,
enum-026940,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C(C)C#N)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C(C)C#N)c2)c(N=[N+]=[N-])c1,true,
enum-026941,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(CCO)cc(C1CCOCC1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C3CCOCC3)c2)c(N=[N+]=[N-])c1,true,
enum-026942,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026943,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(CC)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CC)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026944,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(CCC)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCC)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026945,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(CO)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CO)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026946,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(OC)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(OC)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026947,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(F)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(F)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026948,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(Cl)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(Cl)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026949,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(Br)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(Br)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026950,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C(F)(F)F)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)C)cc(C(F)(F)F)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026951,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C#N)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C#N)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026952,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C(=O)C)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)=O)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026953,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C(=O)OC)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(=O)OC)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026954,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(c1ccccc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(-c3ccccc3)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026955,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(c1ccc(F)cc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(-c3ccc(F)cc3)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026956,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(c1ccc(Cl)cc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(-c3ccc(Cl)cc3)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026957,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(c1ccccc1C)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(-c3ccccc3C)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026958,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C1CCCCC1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)C)cc(C3CCCCC3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026959,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C1CC1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)C)cc(C3CC3)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026960,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C=C)c2,deterministic-enumeration,C=Cc1cc(CCc2ccc(C=C)cc2N=[N+]=[N-])cc(C(C)C)c1,false,duplicate_canonical
enum-026961,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C#C)c2,deterministic-enumeration,C#Cc1cc(CCc2ccc(C=C)cc2N=[N+]=[N-])cc(C(C)C)c1,false,duplicate_canonical
enum-026962,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(CF)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CF)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026963,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(CCl)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCl)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026964,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(CBr)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CBr)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026965,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(COC)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(COC)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026966,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(CCO)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026967,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C(C)C)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)C)cc(C(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-026968,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C(C)(C)C)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)C)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-026969,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C1CCCC1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)C)cc(C3CCCC3)c2)c(N=[N+]=[N-])c1,true,
enum-026970,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(c1ccncc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(-c3ccncc3)cc(C(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-026971,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(c1ccoc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(-c3ccoc3)cc(C(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-026972,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(c1ccsc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(-c3ccsc3)cc(C(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-026973,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C(=O)N)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(N)=O)cc(C(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-026974,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C(C)O)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)C)cc(C(C)O)c2)c(N=[N+]=[N-])c1,true,
enum-026975,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C(C)F)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)C)cc(C(C)F)c2)c(N=[N+]=[N-])c1,true,
enum-026976,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C(C)Cl)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)C)cc(C(C)Cl)c2)c(N=[N+]=[N-])c1,true,
enum-026977,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C(C)Br)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)C)cc(C(C)Br)c2)c(N=[N+]=[N-])c1,true,
enum-026978,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C(C)C#N)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)C)cc(C(C)C#N)c2)c(N=[N+]=[N-])c1,true,
enum-026979,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)C)cc(C1CCOCC1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)C)cc(C3CCOCC3)c2)c(N=[N+]=[N-])c1,true,
enum-026980,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026981,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(CC)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CC)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026982,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(CCC)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCC)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026983,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(CO)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CO)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026984,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(OC)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(OC)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026985,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(F)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(F)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026986,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(Cl)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(Cl)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026987,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(Br)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(Br)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026988,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C(F)(F)F)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)(C)C)cc(C(F)(F)F)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026989,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C#N)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C#N)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026990,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C(=O)C)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)=O)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026991,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C(=O)OC)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(=O)OC)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026992,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(c1ccccc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(-c3ccccc3)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026993,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(c1ccc(F)cc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(-c3ccc(F)cc3)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026994,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(c1ccc(Cl)cc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(-c3ccc(Cl)cc3)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026995,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(c1ccccc1C)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(-c3ccccc3C)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026996,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C1CCCCC1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C3CCCCC3)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026997,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C1CC1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C3CC3)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-026998,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C=C)c2,deterministic-enumeration,C=Cc1cc(CCc2ccc(C=C)cc2N=[N+]=[N-])cc(C(C)(C)C)c1,false,duplicate_canonical
enum-026999,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C#C)c2,deterministic-enumeration,C#Cc1cc(CCc2ccc(C=C)cc2N=[N+]=[N-])cc(C(C)(C)C)c1,false,duplicate_canonical
enum-027000,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(CF)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CF)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-027001,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(CCl)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCl)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-027002,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(CBr)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CBr)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-027003,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(COC)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(COC)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-027004,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(CCO)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(CCO)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-027005,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C(C)C)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)C)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical
enum-027006,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C(C)(C)C)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)(C)C)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-027007,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C1CCCC1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C3CCCC3)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-027008,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(c1ccncc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(-c3ccncc3)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-027009,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(c1ccoc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(-c3ccoc3)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-027010,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(c1ccsc1)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(-c3ccsc3)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-027011,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C(=O)N)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(N)=O)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-027012,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C(C)O)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)O)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-027013,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C(C)F)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)F)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-027014,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C(C)Cl)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)Cl)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,
enum-027015,[N-]=[N+]=Nc1cc(C=C)ccc1CCc2cc(C(C)(C)C)cc(C(C)Br)c2,deterministic-enumeration,C=Cc1ccc(CCc2cc(C(C)Br)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,
